,id,Country,cause,year,incidence,prevalence,sex_Both,sex_Female,sex_Male,age_1 to 4,age_10 to 14,age_15 to 19,age_20 to 24,age_25 to 29,age_30 to 34,age_35 to 39,age_40 to 44,age_45 to 49,age_5 to 9,age_50 to 54,age_55 to 59,age_60 to 64,age_65 to 69,age_70 to 74,age_75 to 79,age_80 to 84,age_85 to 89,age_90 to 94
446667,818,Egypt,Self-harm by other specified means,2018,0.0,3307.445401132727,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124677,50,Bangladesh,Dysthymia,2017,0.0,65261.06954106655,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215644,76,Brazil,Other mental disorders,2018,0.0,147065.92457131512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
326261,174,Comoros,Schizophrenia,2015,4.518013845893856,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
314623,156,China,Self-harm by other specified means,2019,0.0,28776.663310848064,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129695,591,Panama,Schizophrenia,2016,0.0,688.7631596019563,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1218444,646,Rwanda,Opioid use disorders,2017,82.10041817308198,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1584471,548,Vanuatu,Other mental disorders,2017,0.0,152.67997157759686,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
588536,308,Grenada,Cocaine use disorders,2016,0.0,0.9803040292627602,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829909,430,Liberia,Anorexia nervosa,2015,0.0,250.71357439120968,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376638,192,Cuba,Self-harm by firearm,2018,22.6335820960821,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1617178,894,Zambia,Alcohol use disorders,2017,0.0,1942.0089967841009,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
809662,422,Lebanon,Bulimia nervosa,2016,551.611624646729,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475617,772,Tokelau,Cannabis use disorders,2016,0.0,0.0003010294446413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
405736,208,Denmark,Other drug use disorders,2016,0.0,344.834995323212,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22067,12,Algeria,Opioid use disorders,2019,0.0,389.5351379406285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1608896,887,Yemen,Autism spectrum disorders,2016,0.0,7030.626973360478,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383436,724,Spain,Opioid use disorders,2016,0.0,6005.692192264578,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174366,60,Bermuda,Alcohol use disorders,2017,0.0,62.7915708483514,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40761,20,Andorra,Self-harm by firearm,2016,0.0,0.6127389025427868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1133493,591,Panama,Idiopathic developmental intellectual disability,2017,0.0,126.78140570990018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1296176,688,Serbia,Opioid use disorders,2015,0.0,31.205158349773534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
888198,462,Maldives,Autism spectrum disorders,2015,0.0,4.508559177260995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1515655,795,Turkmenistan,Schizophrenia,2019,0.0,969.450917034926,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
606707,320,Guatemala,Cannabis use disorders,2016,0.0,1240.1527278209342,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
792405,418,Lao People's Democratic Republic,Schizophrenia,2017,110.2824617453666,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583982,548,Vanuatu,Alcohol use disorders,2017,0.0,1.62779531210308,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740432,392,Japan,Idiopathic developmental intellectual disability,2019,0.0,15360.642448127484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229517,659,Saint Kitts and Nevis,Other drug use disorders,2015,0.0,0.3682642145214576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109999,48,Bahrain,Cocaine use disorders,2017,0.0047394678127962,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
865375,450,Madagascar,Self-harm by other specified means,2016,0.0,12.047048350898107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1435,4,Afghanistan,Amphetamine use disorders,2018,1.4737193507487911,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1579789,548,Vanuatu,Opioid use disorders,2015,0.0,6.265666083515918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1355118,706,Somalia,Major depressive disorder,2018,0.0,18184.12176583355,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
752197,398,Kazakhstan,Anxiety disorders,2018,46.47778598043181,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1168590,616,Poland,Anxiety disorders,2018,10912.281615509854,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518906,798,Tuvalu,Cocaine use disorders,2018,0.0265262920333636,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75223,36,Australia,Dysthymia,2016,2235.36118172407,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
514698,246,Finland,Attention-deficit/hyperactivity disorder,2018,0.0,476.9196662171616,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81609,36,Australia,Idiopathic developmental intellectual disability,2016,0.0,871.2179674226123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1054118,562,Niger,Self-harm by other specified means,2016,567.4480865448686,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188778,68,Bolivia (Plurinational State of),Opioid use disorders,2018,0.0,158.30350173224147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1309231,690,Seychelles,Attention-deficit/hyperactivity disorder,2017,0.0,10.079916911891765,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
311776,156,China,Anxiety disorders,2015,0.0,3157533.687703708,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
442209,818,Egypt,Amphetamine use disorders,2016,195.5884112966798,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1596041,704,Viet Nam,Alcohol use disorders,2015,101634.79338446703,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1066916,566,Nigeria,Cannabis use disorders,2017,0.0,55659.10438630121,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315872,156,China,Cocaine use disorders,2019,0.0,7905.867600054289,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1448292,764,Thailand,Opioid use disorders,2018,0.0,554.8101751387243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
757332,398,Kazakhstan,Cocaine use disorders,2019,0.0,129.67418734911078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
214990,76,Brazil,Cannabis use disorders,2016,0.0,2102.6296408522926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
167717,60,Bermuda,Opioid use disorders,2016,1.964693075375986,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1360816,710,South Africa,Self-harm by other specified means,2018,109.56772499527042,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1042047,554,New Zealand,Bipolar disorder,2017,0.0,243.8756312073939,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1281527,682,Saudi Arabia,Amphetamine use disorders,2018,0.0,1.465799469864186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
383541,192,Cuba,Autism spectrum disorders,2017,0.0,2048.334370736949,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1269428,678,Sao Tome and Principe,Bipolar disorder,2018,0.5667428035117853,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
986353,508,Mozambique,Anxiety disorders,2019,2534.584313514953,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225266,100,Bulgaria,Alcohol use disorders,2017,952.3849157243852,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1068226,570,Niue,Amphetamine use disorders,2018,0.0428008965812158,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958069,492,Monaco,Autism spectrum disorders,2017,0.0,14.233979121269694,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189129,68,Bolivia (Plurinational State of),Idiopathic developmental intellectual disability,2018,0.0,4335.169289044015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175106,616,Poland,Major depressive disorder,2018,0.0,2120.690146696441,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461635,226,Equatorial Guinea,Opioid use disorders,2015,0.0,121.869468418893,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660116,352,Iceland,Alcohol use disorders,2018,229.89767716558936,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272585,120,Cameroon,Anxiety disorders,2018,0.0,15399.834851009582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
691335,364,Iran (Islamic Republic of),Anorexia nervosa,2016,0.0,3336.8851614620144,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470670,232,Eritrea,Anorexia nervosa,2019,85.82874213211225,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703993,372,Ireland,Bipolar disorder,2015,2.331078698401339,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349552,184,Cook Islands,Opioid use disorders,2017,0.0,0.6982617485250199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230484,100,Bulgaria,Bulimia nervosa,2017,529.4388386788294,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349685,90,Solomon Islands,Cocaine use disorders,2018,0.0,2.352997681906001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504581,242,Fiji,Anxiety disorders,2017,0.0,109.00997893384472,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012651,520,Nauru,Attention-deficit/hyperactivity disorder,2015,0.0,0.0057691820392914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
292842,148,Chad,Opioid use disorders,2018,18.55275213956476,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1216986,643,Russian Federation,Amphetamine use disorders,2018,0.0,37412.958916728734,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924031,478,Mauritania,Autism spectrum disorders,2015,0.0,124.37292046854424,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
418252,212,Dominica,Dysthymia,2018,1.2955960102292552,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
278638,124,Canada,Major depressive disorder,2015,46315.26281293115,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
216552,76,Brazil,Alcohol use disorders,2017,0.0,849967.1518894163,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1435123,762,Tajikistan,Cannabis use disorders,2018,10.083061328761572,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
791140,417,Kyrgyzstan,Cannabis use disorders,2018,0.0,0.5857746960856544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90340,40,Austria,Self-harm by other specified means,2019,0.0,1652.4398147989357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
585605,308,Grenada,Dysthymia,2016,14.48293468835099,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1103354,512,Oman,Major depressive disorder,2015,0.0,5988.371311923772,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103908,44,Bahamas,Amphetamine use disorders,2016,0.0047266167422441,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550317,268,Georgia,Other drug use disorders,2017,0.0,0.56313515864029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1224861,646,Rwanda,Dysthymia,2016,0.0,52.221389496522285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
807470,428,Latvia,Attention-deficit/hyperactivity disorder,2017,0.0,742.9638792302779,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430170,214,Dominican Republic,Opioid use disorders,2017,6.716418815224028,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296149,148,Chad,Bipolar disorder,2017,278.9130080070442,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247550,670,Saint Vincent and the Grenadines,Other drug use disorders,2016,0.0,1.6183608238398557,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1362762,710,South Africa,Major depressive disorder,2016,29702.43599966052,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1239343,662,Saint Lucia,Alcohol use disorders,2019,0.0,17.006896691339453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
823509,426,Lesotho,Schizophrenia,2018,0.0,8.38611844271598,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191796,68,Bolivia (Plurinational State of),Cocaine use disorders,2017,0.0,202.9700800389577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
164446,204,Benin,Anxiety disorders,2019,0.0,13686.841757397997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1378662,724,Spain,Dysthymia,2015,0.0,4.509192518273358,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119653,585,Palau,Bipolar disorder,2016,0.4413629646721081,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
696472,368,Iraq,Self-harm by firearm,2015,1.2744389043691435,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
388159,196,Cyprus,Other drug use disorders,2016,0.0,0.5977623707997411,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467383,768,Togo,Major depressive disorder,2017,0.0,1544.2048812155722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1405160,740,Suriname,Cocaine use disorders,2017,1.3619743942555993,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179411,64,Bhutan,Bulimia nervosa,2015,0.0,0.4771131438185072,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1619946,716,Zimbabwe,Self-harm by firearm,2018,0.740465197224282,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593889,316,Guam,Bipolar disorder,2018,0.5391393456028194,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1074281,570,Niue,Amphetamine use disorders,2019,0.0,0.0286647188543317,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
415251,262,Djibouti,Major depressive disorder,2018,0.0,1057.8313687547252,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
829384,430,Liberia,Alcohol use disorders,2015,0.0,599.0239532071915,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019530,524,Nepal,Schizophrenia,2015,59.96742938560604,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672058,356,India,Major depressive disorder,2016,0.0,1816667.7079451217,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
739240,392,Japan,Amphetamine use disorders,2019,0.0,1603.5825741723202,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98037,31,Azerbaijan,Cocaine use disorders,2018,0.0,192.37439657267063,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230265,659,Saint Kitts and Nevis,Anorexia nervosa,2016,0.2343651645566281,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69820,51,Armenia,Bulimia nervosa,2015,0.0,73.31801683364712,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487698,748,Eswatini,Alcohol use disorders,2016,1452.5462773316667,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1077059,807,North Macedonia,Self-harm by other specified means,2019,47.00958814943116,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865582,450,Madagascar,Cocaine use disorders,2018,0.0,0.0188471621039364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
911719,584,Marshall Islands,Major depressive disorder,2015,0.0,28.48933668381794,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301044,152,Chile,Opioid use disorders,2018,110.70618612626544,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353176,188,Costa Rica,Schizophrenia,2015,0.0,122.91034120763598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1285058,686,Senegal,Self-harm by other specified means,2017,186.21125009860685,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
675181,356,India,Other drug use disorders,2017,0.0,3.885467193218397,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469542,232,Eritrea,Conduct disorder,2015,0.0,9818.730047251956,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577373,304,Greenland,Dysthymia,2018,4.693509293679663,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1471736,772,Tokelau,Dysthymia,2017,0.0474173896699225,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1288826,686,Senegal,Cocaine use disorders,2018,0.0,7.22031014847305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1352868,706,Somalia,Dysthymia,2018,1841.598510381261,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020560,524,Nepal,Cocaine use disorders,2015,0.0,8.963537916647761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68882,51,Armenia,Anxiety disorders,2016,81.26505658308238,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
366783,384,Côte d'Ivoire,Autism spectrum disorders,2017,0.0,8.680310815747822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1560360,858,Uruguay,Alcohol use disorders,2018,2560.6239541647287,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227694,100,Bulgaria,Self-harm by other specified means,2019,19.61292839765394,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257119,132,Cabo Verde,Attention-deficit/hyperactivity disorder,2019,0.0,23.963354662033705,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
843035,440,Lithuania,Cocaine use disorders,2018,52.49842114247132,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564778,858,Uruguay,Anxiety disorders,2018,0.0,5872.647017177216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1269217,678,Sao Tome and Principe,Cannabis use disorders,2018,0.1366014914838907,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1554655,840,United States of America,Cannabis use disorders,2015,0.0,59188.8911983927,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175965,64,Bhutan,Anxiety disorders,2017,254.4249731661585,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360210,384,Côte d'Ivoire,Amphetamine use disorders,2015,157.1455155330383,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412067,262,Djibouti,Alcohol use disorders,2016,200.89262776927995,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1353805,706,Somalia,Schizophrenia,2018,9.69243509449905,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
948940,583,Micronesia (Federated States of),Opioid use disorders,2018,0.0,19.52826974928846,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446298,764,Thailand,Opioid use disorders,2016,549.7051524616336,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1065680,566,Nigeria,Dysthymia,2018,0.0,98267.31505964644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400059,203,Czechia,Attention-deficit/hyperactivity disorder,2018,0.0,5365.859410159128,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051660,562,Niger,Amphetamine use disorders,2017,2.9917603690336945,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
231923,100,Bulgaria,Anxiety disorders,2017,0.0,20047.75321183327,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1584595,548,Vanuatu,Self-harm by other specified means,2019,0.0,1.0253157786289495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1481533,776,Tonga,Other mental disorders,2017,0.0,18.13199126476986,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580142,304,Greenland,Other mental disorders,2019,0.0,7.431211472901033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
784197,417,Kyrgyzstan,Schizophrenia,2017,65.63568526218054,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687772,364,Iran (Islamic Republic of),Anxiety disorders,2015,50911.21509326984,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230675,659,Saint Kitts and Nevis,Autism spectrum disorders,2015,0.0,9.708838989636456,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968651,499,Montenegro,Other drug use disorders,2015,0.0,21.36484450859832,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1282211,682,Saudi Arabia,Other drug use disorders,2019,0.0,1.3429333412987667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
987070,508,Mozambique,Opioid use disorders,2015,116.50665961035952,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1489336,780,Trinidad and Tobago,Amphetamine use disorders,2016,0.0,1.2077168944062218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
566781,288,Ghana,Self-harm by firearm,2018,0.0,66.5740032211428,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
644707,340,Honduras,Dysthymia,2016,9.145317423576165,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
470215,232,Eritrea,Conduct disorder,2016,2596.1101306896703,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
467737,232,Eritrea,Bulimia nervosa,2018,121.2541868108212,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1249423,670,Saint Vincent and the Grenadines,Major depressive disorder,2018,0.0,57.245507086779305,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630316,328,Guyana,Cannabis use disorders,2016,0.0,1.1482914148616434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
201284,72,Botswana,Amphetamine use disorders,2018,3.5675530201438583,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
567583,300,Greece,Other drug use disorders,2017,36.43157827726607,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1298711,688,Serbia,Bipolar disorder,2018,0.0,200.4445801095827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13441,8,Albania,Cannabis use disorders,2017,0.0,61.93086736499905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
377634,192,Cuba,Cannabis use disorders,2019,1766.4162754435365,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741267,392,Japan,Attention-deficit/hyperactivity disorder,2018,0.0,533.123790362649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
